"alphat","ccz","nut","V","p_rgh","ccy","p","ccx","T","k","epsilon","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0043409,1.85,0.0030388,0.001,0.62229,11.3,-18.089,34.6,289.66,0.0086578,0.0022232,-0.2426,-0.063762,-0.10785,34.6,11.3,1.9
0.0041133,1.85,0.0028796,0.001,0.6253,11.3,-18.087,34.7,289.65,0.0088969,0.0024788,-0.23525,-0.080975,-0.14477,34.7,11.3,1.9
0.003844,1.85,0.002691,0.001,0.62948,11.3,-18.083,34.8,289.63,0.009108,0.0027811,-0.2199,-0.093543,-0.17401,34.8,11.3,1.9
0.0035445,1.85,0.0024815,0.001,0.63419,11.3,-18.079,34.9,289.62,0.0092709,0.0031259,-0.1958,-0.099455,-0.19146,34.9,11.3,1.9
0.0032327,1.85,0.0022635,0.001,0.63841,11.3,-18.076,35,289.61,0.009352,0.0034873,-0.16246,-0.095621,-0.19169,35,11.3,1.9
0.0029145,1.85,0.002041,0.001,0.64087,11.3,-18.073,35.1,289.62,0.0092418,0.0037744,-0.12009,-0.077614,-0.16787,35.1,11.3,1.9
0.0025333,1.85,0.0017746,0.001,0.63971,11.3,-18.072,35.2,289.66,0.0085886,0.0037452,-0.071829,-0.039545,-0.1117,35.2,11.3,1.9
0.0017121,1.85,0.0011993,0.001,0.63222,11.3,-18.073,35.3,289.78,0.0064263,0.0031336,-0.023615,0.024262,-0.019281,35.3,11.3,1.9
0.00010704,1.85,0.00077754,0.01,0.6265,11.3,-18.073,35.4,289.88,0.0047928,0.0026589,0,0,0,35.4,11.3,1.9
0.00012048,1.85,0.00087951,0.01,0.63056,11.4,-18.086,31.9,289.57,0.0061356,0.0038523,0,0,0,31.9,11.4,1.9
0.0022594,1.85,0.0015809,0.001,0.63392,11.4,-18.085,32,289.52,0.010294,0.0060453,0.02952,-0.010815,-0.059477,32,11.4,1.9
0.0037304,1.85,0.0026099,0.001,0.63811,11.4,-18.085,32.1,289.45,0.015589,0.0084048,0.074709,-0.10085,-0.16704,32.1,11.4,1.9
0.0046708,1.85,0.0032683,0.001,0.63803,11.4,-18.085,32.2,289.45,0.017388,0.0083601,0.11616,-0.14467,-0.21222,32.2,11.4,1.9
0.005657,1.85,0.0039586,0.001,0.63585,11.4,-18.086,32.3,289.46,0.018576,0.007877,0.1471,-0.15959,-0.21338,32.3,11.4,1.9
0.0066811,1.85,0.0046755,0.001,0.63336,11.4,-18.088,32.4,289.48,0.019486,0.0073336,0.16432,-0.15595,-0.18539,32.4,11.4,1.9
0.0076423,1.85,0.0053485,0.001,0.63149,11.4,-18.089,32.5,289.5,0.020067,0.0067933,0.16792,-0.14103,-0.13862,32.5,11.4,1.9
0.0084353,1.85,0.005904,0.001,0.63046,11.4,-18.088,32.6,289.52,0.020253,0.0062641,0.15849,-0.11969,-0.080684,32.6,11.4,1.9
0.0089017,1.85,0.0062312,0.001,0.62853,11.4,-18.087,32.7,289.59,0.020021,0.0057934,0.13667,-0.095436,-0.017243,32.7,11.4,1.9
0.0084062,1.85,0.0058851,0.001,0.62096,11.4,-18.083,32.8,289.79,0.018995,0.0055279,0.10421,-0.071253,0.047754,32.8,11.4,1.9
0.0054344,1.85,0.0038047,0.001,0.59047,11.4,-18.079,32.9,290.44,0.015909,0.0073197,0.062007,-0.054792,0.11156,32.9,11.4,1.9
0.011604,1.85,0.0087172,0.01,0.38403,11.425,-18.055,33.025,294.67,0.0077514,0.0064097,0,-0.070833,0,33,11.4,1.9
0.023031,1.85,0.016122,0.01,0.14418,11.4,-18.054,33.1,299.09,0.00184,1.89e-05,0,-0.14167,0,33.1,11.4,1.9
0.023031,1.85,0.016122,0.01,0.12353,11.4,-18.075,33.2,299.09,0.00184,1.89e-05,0,-0.14167,0,33.2,11.4,1.9
0.023031,1.85,0.016122,0.01,0.12345,11.4,-18.075,33.3,299.09,0.00184,1.89e-05,0,-0.14167,0,33.3,11.4,1.9
0.023031,1.85,0.016122,0.01,0.12305,11.4,-18.075,33.4,299.09,0.00184,1.89e-05,0,-0.14167,0,33.4,11.4,1.9
0.023031,1.85,0.016122,0.01,0.13458,11.4,-18.064,33.5,299.09,0.00184,1.89e-05,0,-0.14167,0,33.5,11.4,1.9
0.011616,1.85,0.0088211,0.01,0.29952,11.425,-18.066,33.575,296.01,0.010085,0.0099548,0,-0.070833,0,33.6,11.4,1.9
0.0051536,1.85,0.0036093,0.001,0.45483,11.4,-18.08,33.7,292.9,0.014487,0.0077738,-0.033518,0.071074,0.31116,33.7,11.4,1.9
0.0076482,1.85,0.0053514,0.001,0.54232,11.4,-18.08,33.8,291.29,0.013683,0.003195,-0.071495,0.11627,0.26073,33.8,11.4,1.9
0.0079138,1.85,0.0055321,0.001,0.59018,11.4,-18.082,33.9,290.39,0.012525,0.0025545,-0.10701,0.11319,0.19744,33.9,11.4,1.9
0.0068913,1.85,0.004816,0.001,0.61293,11.4,-18.084,34,289.93,0.010526,0.0020705,-0.14352,0.091643,0.14724,34,11.4,1.9
0.0058414,1.85,0.004084,0.001,0.62024,11.4,-18.087,34.1,289.74,0.0089936,0.0017828,-0.1766,0.063673,0.10377,34.1,11.4,1.9
0.0052,1.85,0.0036378,0.001,0.62025,11.4,-18.09,34.2,289.68,0.0082801,0.0016969,-0.20448,0.035117,0.060548,34.2,11.4,1.9
0.0048791,1.85,0.0034146,0.001,0.61813,11.4,-18.094,34.3,289.66,0.0081225,0.0017399,-0.22566,0.0076588,0.015586,34.3,11.4,1.9
0.0046977,1.85,0.0032882,0.001,0.61653,11.4,-18.095,34.4,289.65,0.0082394,0.0018596,-0.23972,-0.018256,-0.030178,34.4,11.4,1.9
0.0045431,1.85,0.0031802,0.001,0.61653,11.4,-18.096,34.5,289.64,0.0084779,0.0020364,-0.24683,-0.042334,-0.075255,34.5,11.4,1.9
0.0043578,1.85,0.0030506,0.001,0.61841,11.4,-18.094,34.6,289.64,0.0087584,0.0022668,-0.24723,-0.06397,-0.11797,34.6,11.4,1.9
0.0041263,1.85,0.0028886,0.001,0.62199,11.4,-18.091,34.7,289.63,0.0090413,0.0025525,-0.24048,-0.082253,-0.15585,34.7,11.4,1.9
0.0038516,1.85,0.0026963,0.001,0.62686,11.4,-18.087,34.8,289.61,0.0093033,0.0028968,-0.22581,-0.095961,-0.1858,34.8,11.4,1.9
0.0035476,1.85,0.0024837,0.001,0.63232,11.4,-18.082,34.9,289.6,0.0095257,0.0032984,-0.20221,-0.10311,-0.20374,34.9,11.4,1.9
0.0032352,1.85,0.0022652,0.001,0.63728,11.4,-18.078,35,289.59,0.0096782,0.0037333,-0.16894,-0.10055,-0.20406,35,11.4,1.9
0.0029225,1.85,0.0020466,0.001,0.64038,11.4,-18.075,35.1,289.6,0.0096488,0.0041042,-0.12596,-0.083664,-0.17953,35.1,11.4,1.9
0.0025516,1.85,0.0017873,0.001,0.63956,11.4,-18.073,35.2,289.63,0.009051,0.0041303,-0.076433,-0.046266,-0.12109,35.2,11.4,1.9
0.0017254,1.85,0.0012085,0.001,0.63196,11.4,-18.074,35.3,289.76,0.0066749,0.0033413,-0.025745,0.018586,-0.023019,35.3,11.4,1.9
0.00010727,1.85,0.00077922,0.01,0.62608,11.4,-18.074,35.4,289.86,0.0048141,0.0026767,0,0,0,35.4,11.4,1.9
0.00012139,1.85,0.00088639,0.01,0.62849,11.5,-18.088,31.9,289.56,0.0062324,0.003944,0,0,0,31.9,11.5,1.9
0.0022647,1.85,0.0015846,0.001,0.63188,11.5,-18.088,32,289.51,0.010561,0.0063437,0.031266,-0.012926,-0.060148,32,11.5,1.9
0.0037323,1.85,0.0026112,0.001,0.63608,11.5,-18.087,32.1,289.44,0.016057,0.008914,0.07785,-0.10207,-0.17024,32.1,11.5,1.9
0.0046773,1.85,0.0032727,0.001,0.63596,11.5,-18.088,32.2,289.44,0.017895,0.0088449,0.11977,-0.14364,-0.2154,32.2,11.5,1.9
0.0056723,1.85,0.0039693,0.001,0.63374,11.5,-18.089,32.3,289.45,0.019094,0.008302,0.15033,-0.15545,-0.21539,32.3,11.5,1.9
0.0067059,1.85,0.0046927,0.001,0.63133,11.5,-18.091,32.4,289.46,0.019998,0.0076965,0.16644,-0.14834,-0.18593,32.4,11.5,1.9
0.0076691,1.85,0.0053671,0.001,0.62969,11.5,-18.092,32.5,289.48,0.020539,0.0070925,0.16858,-0.13002,-0.13779,32.5,11.5,1.9
0.0084435,1.85,0.0059095,0.001,0.62922,11.5,-18.091,32.6,289.5,0.020625,0.0064909,0.1576,-0.10563,-0.07889,32.6,11.5,1.9
0.0088405,1.85,0.0061878,0.001,0.62901,11.5,-18.089,32.7,289.54,0.020195,0.0059359,0.13437,-0.078614,-0.015713,32.7,11.5,1.9
0.0080866,1.85,0.0056606,0.001,0.62719,11.5,-18.085,32.8,289.64,0.018793,0.0056277,0.1003,-0.051133,0.045849,32.8,11.5,1.9
0.0045516,1.85,0.0031862,0.001,0.62009,11.5,-18.08,32.9,289.87,0.015467,0.0088619,0.058198,-0.024618,0.097948,32.9,11.5,1.9
0.00017286,1.85,0.0012893,0.01,0.61455,11.5,-18.077,33,290.03,0.013191,0.012149,0,0,0,33,11.5,1.9
0.00020054,1.85,0.0015124,0.01,0.48246,11.5,-18.08,33.6,292.4,0.018137,0.019575,0,0,0,33.6,11.5,1.9
0.0038884,1.85,0.0027221,0.001,0.50905,11.5,-18.081,33.7,291.88,0.015399,0.011624,-0.04738,0.084846,0.27979,33.7,11.5,1.9
0.0066079,1.85,0.0046229,0.001,0.55813,11.5,-18.084,33.8,290.93,0.012505,0.0031272,-0.082716,0.12113,0.24615,33.8,11.5,1.9
0.0073141,1.85,0.0051135,0.001,0.59332,11.5,-18.086,33.9,290.25,0.011514,0.0023361,-0.11714,0.11747,0.19191,33.9,11.5,1.9
0.0065077,1.85,0.004549,0.001,0.61089,11.5,-18.089,34,289.87,0.0098672,0.0019263,-0.15114,0.09657,0.14509,34,11.5,1.9
0.0056326,1.85,0.0039388,0.001,0.61616,11.5,-18.093,34.1,289.71,0.0086281,0.0017013,-0.1821,0.06883,0.10173,34.1,11.5,1.9
0.0051078,1.85,0.0035737,0.001,0.61539,11.5,-18.096,34.2,289.66,0.0080923,0.0016498,-0.20822,0.039939,0.05726,34.2,11.5,1.9
0.0048483,1.85,0.0033932,0.001,0.61307,11.5,-18.1,34.3,289.64,0.0080307,0.0017116,-0.22825,0.011804,0.01065,34.3,11.5,1.9
0.0046955,1.85,0.0032867,0.001,0.61154,11.5,-18.101,34.4,289.63,0.0082049,0.001845,-0.24175,-0.014919,-0.036721,34.4,11.5,1.9
0.0045525,1.85,0.0031868,0.001,0.61181,11.5,-18.101,34.5,289.63,0.0084882,0.0020374,-0.24891,-0.039822,-0.083231,34.5,11.5,1.9
0.0043705,1.85,0.0030595,0.001,0.61413,11.5,-18.1,34.6,289.62,0.0088148,0.0022899,-0.24986,-0.062321,-0.12717,34.6,11.5,1.9
0.0041382,1.85,0.0028969,0.001,0.61829,11.5,-18.096,34.7,289.61,0.0091505,0.0026077,-0.24401,-0.081646,-0.16612,34.7,11.5,1.9
0.0038601,1.85,0.0027023,0.001,0.62385,11.5,-18.091,34.8,289.59,0.0094727,0.0029977,-0.23039,-0.096656,-0.19709,34.8,11.5,1.9
0.0035522,1.85,0.0024868,0.001,0.63009,11.5,-18.086,34.9,289.58,0.0097646,0.003463,-0.20772,-0.10536,-0.21601,34.9,11.5,1.9
0.003238,1.85,0.0022671,0.001,0.63587,11.5,-18.08,35,289.57,0.01,0.0039844,-0.17498,-0.10448,-0.21714,35,11.5,1.9
0.0029286,1.85,0.0020508,0.001,0.63973,11.5,-18.076,35.1,289.57,0.010068,0.0044606,-0.13182,-0.089164,-0.1927,35.1,11.5,1.9
0.002565,1.85,0.0017966,0.001,0.63941,11.5,-18.075,35.2,289.61,0.0095409,0.0045668,-0.08142,-0.052825,-0.13273,35.2,11.5,1.9
0.0017335,1.85,0.0012141,0.001,0.63191,11.5,-18.075,35.3,289.74,0.0069245,0.0035671,-0.028552,0.012705,-0.028915,35.3,11.5,1.9
0.00010715,1.85,0.00077826,0.01,0.62599,11.5,-18.076,35.4,289.84,0.0048027,0.0026674,0,0,0,35.4,11.5,1.9
0.00012246,1.85,0.00089455,0.01,0.62663,11.6,-18.091,31.9,289.55,0.0063484,0.0040548,0,0,0,31.9,11.6,1.9
0.0022726,1.85,0.00159,0.001,0.62996,11.6,-18.09,32,289.5,0.010895,0.0067239,0.033533,-0.015743,-0.062267,32,11.6,1.9
0.0037381,1.85,0.0026152,0.001,0.63402,11.6,-18.09,32.1,289.43,0.016635,0.0095548,0.081872,-0.10338,-0.17473,32.1,11.6,1.9
0.0046873,1.85,0.0032797,0.001,0.63368,11.6,-18.09,32.2,289.43,0.018493,0.009429,0.1245,-0.14222,-0.21918,32.2,11.6,1.9
0.0056864,1.85,0.0039791,0.001,0.63126,11.6,-18.093,32.3,289.43,0.01967,0.0087907,0.15473,-0.15043,-0.21722,32.3,11.6,1.9
0.0067201,1.85,0.0047026,0.001,0.62878,11.6,-18.094,32.4,289.45,0.020526,0.0080936,0.16969,-0.13946,-0.18568,32.4,11.6,1.9
0.0076752,1.85,0.0053713,0.001,0.62725,11.6,-18.095,32.5,289.46,0.02099,0.007403,0.17025,-0.11754,-0.13585,32.5,11.6,1.9
0.0084303,1.85,0.0059,0.001,0.62717,11.6,-18.094,32.6,289.48,0.020964,0.0067175,0.15754,-0.090081,-0.075852,32.6,11.6,1.9
0.0087976,1.85,0.0061575,0.001,0.62801,11.6,-18.092,32.7,289.5,0.020389,0.0060813,0.13249,-0.060428,-0.012427,32.7,11.6,1.9
0.0080132,1.85,0.0056087,0.001,0.62894,11.6,-18.088,32.8,289.56,0.018796,0.0056798,0.096562,-0.030095,0.047845,32.8,11.6,1.9
0.0044904,1.85,0.0031431,0.001,0.62851,11.6,-18.082,32.9,289.67,0.01516,0.0085142,0.052229,0.0010366,0.095657,32.9,11.6,1.9
0.00016977,1.85,0.0012645,0.01,0.62768,11.6,-18.079,33,289.74,0.012687,0.011455,0,0,0,33,11.6,1.9
0.00019691,1.85,0.0014832,0.01,0.52726,11.6,-18.08,33.6,291.58,0.017443,0.018465,0,0,0,33.6,11.6,1.9
0.003573,1.85,0.0025009,0.001,0.54238,11.6,-18.082,33.7,291.26,0.014546,0.010968,-0.046999,0.095803,0.25785,33.7,11.6,1.9
0.0060129,1.85,0.0042063,0.001,0.57271,11.6,-18.087,33.8,290.62,0.01144,0.0028953,-0.085873,0.12541,0.23362,33.8,11.6,1.9
0.0067813,1.85,0.0047416,0.001,0.59693,11.6,-18.09,33.9,290.11,0.010528,0.0021064,-0.12124,0.12073,0.18705,33.9,11.6,1.9
0.0061315,1.85,0.0042871,0.001,0.60913,11.6,-18.094,34,289.81,0.0091737,0.0017669,-0.15434,0.10034,0.1435,34,11.6,1.9
0.0054161,1.85,0.0037883,0.001,0.61202,11.6,-18.098,34.1,289.68,0.0082076,0.0016008,-0.1839,0.073338,0.10058,34.1,11.6,1.9
0.0050012,1.85,0.0034995,0.001,0.61033,11.6,-18.103,34.2,289.64,0.0078411,0.0015819,-0.20863,0.044813,0.055243,34.2,11.6,1.9
0.0047999,1.85,0.0033595,0.001,0.60778,11.6,-18.106,34.3,289.62,0.0078711,0.0016608,-0.22775,0.016702,0.0073372,34.3,11.6,1.9
0.0046756,1.85,0.0032728,0.001,0.6063,11.6,-18.108,34.4,289.61,0.0081022,0.0018069,-0.24094,-0.010259,-0.041383,34.4,11.6,1.9
0.0045466,1.85,0.0031827,0.001,0.6068,11.6,-18.108,34.5,289.61,0.0084336,0.0020142,-0.24838,-0.035564,-0.089161,34.5,11.6,1.9
0.0043726,1.85,0.003061,0.001,0.60951,11.6,-18.105,34.6,289.6,0.0088127,0.0022882,-0.25015,-0.058679,-0.13429,34.6,11.6,1.9
0.0041448,1.85,0.0029016,0.001,0.61419,11.6,-18.101,34.7,289.59,0.0092106,0.0026386,-0.24551,-0.079007,-0.1745,34.7,11.6,1.9
0.0038681,1.85,0.0027079,0.001,0.62041,11.6,-18.096,34.8,289.57,0.0096048,0.0030768,-0.23331,-0.095476,-0.20692,34.8,11.6,1.9
0.0035589,1.85,0.0024915,0.001,0.62742,11.6,-18.09,34.9,289.56,0.00998,0.0036125,-0.21204,-0.10607,-0.22753,34.9,11.6,1.9
0.0032433,1.85,0.0022708,0.001,0.63406,11.6,-18.083,35,289.55,0.010316,0.0042354,-0.18034,-0.10734,-0.2304,35,11.6,1.9
0.0029358,1.85,0.0020558,0.001,0.63883,11.6,-18.078,35.1,289.55,0.010503,0.0048461,-0.13751,-0.094124,-0.20713,35.1,11.6,1.9
0.0025773,1.85,0.0018052,0.001,0.63922,11.6,-18.076,35.2,289.59,0.010077,0.0050719,-0.086672,-0.059354,-0.1466,35.2,11.6,1.9
0.0017385,1.85,0.0012177,0.001,0.63212,11.6,-18.076,35.3,289.72,0.0071881,0.0038239,-0.032129,0.0064569,-0.037114,35.3,11.6,1.9
0.00010668,1.85,0.00077467,0.01,0.62633,11.6,-18.077,35.4,289.82,0.0047587,0.002631,0,0,0,35.4,11.6,1.9
0.00012408,1.85,0.00090688,0.01,0.62514,11.7,-18.093,31.9,289.54,0.0065259,0.0042268,0,0,0,31.9,11.7,1.9
0.0022874,1.85,0.0016002,0.001,0.62825,11.7,-18.093,32,289.49,0.011347,0.0072443,0.036409,-0.019744,-0.066573,32,11.7,1.9
0.0037521,1.85,0.0026249,0.001,0.63191,11.7,-18.092,32.1,289.43,0.01737,0.010384,0.086783,-0.10514,-0.18131,32.1,11.7,1.9
0.0047047,1.85,0.0032918,0.001,0.63115,11.7,-18.093,32.2,289.42,0.019208,0.010139,0.13026,-0.14074,-0.2241,32.2,11.7,1.9
0.0057029,1.85,0.0039905,0.001,0.6283,11.7,-18.096,32.3,289.42,0.020314,0.009352,0.16015,-0.14484,-0.21906,32.3,11.7,1.9
0.0067267,1.85,0.0047072,0.001,0.62559,11.7,-18.098,32.4,289.44,0.021073,0.0085243,0.17386,-0.12963,-0.18455,32.4,11.7,1.9
0.0076614,1.85,0.0053615,0.001,0.62405,11.7,-18.099,32.5,289.45,0.021412,0.0077197,0.17271,-0.1039,-0.13253,32.5,11.7,1.9
0.0083888,1.85,0.0058708,0.001,0.62419,11.7,-18.098,32.6,289.46,0.021245,0.0069342,0.15819,-0.073341,-0.071237,32.6,11.7,1.9
0.0087314,1.85,0.006111,0.001,0.62561,11.7,-18.096,32.7,289.48,0.020535,0.0062163,0.13143,-0.041168,-0.00735,32.7,11.7,1.9
0.0079309,1.85,0.005551,0.001,0.62768,11.7,-18.091,32.8,289.52,0.018805,0.0057434,0.09398,-0.0083513,0.052566,32.8,11.7,1.9
0.0044493,1.85,0.0031142,0.001,0.62905,11.7,-18.086,32.9,289.6,0.015171,0.0085882,0.049089,0.023662,0.098557,32.9,11.7,1.9
0.00017032,1.85,0.0012689,0.01,0.62928,11.7,-18.083,33,289.65,0.012775,0.011576,0,0,0,33,11.7,1.9
0.00019234,1.85,0.0014464,0.01,0.55118,11.7,-18.082,33.6,291.1,0.016583,0.017114,0,0,0,33.6,11.7,1.9
0.0033695,1.85,0.0023582,0.001,0.56172,11.7,-18.085,33.7,290.86,0.01369,0.010161,-0.044629,0.10837,0.24393,33.7,11.7,1.9
0.0055918,1.85,0.0039116,0.001,0.58274,11.7,-18.09,33.8,290.38,0.010535,0.0026472,-0.084964,0.13116,0.225,33.8,11.7,1.9
0.0063307,1.85,0.0044271,0.001,0.59931,11.7,-18.094,33.9,289.98,0.0096595,0.0018993,-0.12094,0.1242,0.18429,33.9,11.7,1.9
0.0057891,1.85,0.0040485,0.001,0.60708,11.7,-18.099,34,289.76,0.008523,0.001615,-0.15345,0.10385,0.1436,34,11.7,1.9
0.0052024,1.85,0.0036395,0.001,0.60782,11.7,-18.104,34.1,289.65,0.0077717,0.001494,-0.1819,0.077683,0.10132,34.1,11.7,1.9
0.0048768,1.85,0.0034128,0.001,0.60528,11.7,-18.109,34.2,289.62,0.0075385,0.0014993,-0.20555,0.049965,0.055565,34.2,11.7,1.9
0.004724,1.85,0.0033065,0.001,0.60246,11.7,-18.112,34.3,289.6,0.0076412,0.0015904,-0.22401,0.022438,0.0067877,34.3,11.7,1.9
0.0046266,1.85,0.0032386,0.001,0.60096,11.7,-18.114,34.4,289.6,0.0079216,0.0017457,-0.2371,-0.0042398,-0.042998,34.4,11.7,1.9
0.004515,1.85,0.0031606,0.001,0.60159,11.7,-18.114,34.5,289.59,0.0082998,0.0019647,-0.24502,-0.029545,-0.091878,34.5,11.7,1.9
0.0043551,1.85,0.0030487,0.001,0.60457,11.7,-18.111,34.6,289.58,0.008735,0.0022576,-0.24779,-0.053036,-0.1382,34.6,11.7,1.9
0.0041398,1.85,0.0028981,0.001,0.60967,11.7,-18.107,34.7,289.57,0.0092036,0.0026387,-0.24464,-0.074304,-0.1799,34.7,11.7,1.9
0.0038721,1.85,0.0027108,0.001,0.61646,11.7,-18.101,34.8,289.56,0.0096833,0.0031253,-0.23424,-0.092355,-0.21433,34.8,11.7,1.9
0.0035673,1.85,0.0024974,0.001,0.62422,11.7,-18.094,34.9,289.54,0.010159,0.0037369,-0.21482,-0.10513,-0.2375,34.9,11.7,1.9
0.0032524,1.85,0.0022771,0.001,0.63177,11.7,-18.087,35,289.53,0.010618,0.004478,-0.18472,-0.10902,-0.24326,35,11.7,1.9
0.0029469,1.85,0.0020636,0.001,0.63756,11.7,-18.081,35.1,289.53,0.01096,0.005261,-0.14279,-0.098464,-0.22245,35.1,11.7,1.9
0.0025941,1.85,0.0018169,0.001,0.63892,11.7,-18.078,35.2,289.56,0.010686,0.0056702,-0.091971,-0.065813,-0.16243,35.2,11.7,1.9
0.0017462,1.85,0.001223,0.001,0.63264,11.7,-18.077,35.3,289.69,0.0075044,0.0041469,-0.03639,-7.275e-05,-0.047442,35.3,11.7,1.9
0.00010623,1.85,0.00077124,0.01,0.62724,11.7,-18.077,35.4,289.78,0.0047166,0.002596,0,0,0,35.4,11.7,1.9
0.00012732,1.85,0.00093168,0.01,0.62414,11.8,-18.095,31.9,289.52,0.0068916,0.0045895,0,0,0,31.9,11.8,1.9
0.002318,1.85,0.0016217,0.001,0.62681,11.8,-18.095,32,289.47,0.012015,0.0080173,0.039871,-0.025259,-0.074055,32,11.8,1.9
0.0037787,1.85,0.0026434,0.001,0.62971,11.8,-18.095,32.1,289.42,0.01831,0.011466,0.09243,-0.10763,-0.19084,32.1,11.8,1.9
0.0047317,1.85,0.0033107,0.001,0.62824,11.8,-18.097,32.2,289.41,0.020055,0.010996,0.13681,-0.13947,-0.23071,32.2,11.8,1.9
0.0057234,1.85,0.0040048,0.001,0.62474,11.8,-18.1,32.3,289.42,0.021025,0.0099869,0.16623,-0.13902,-0.22113,32.3,11.8,1.9
0.0067268,1.85,0.0047072,0.001,0.62162,11.8,-18.103,32.4,289.43,0.021628,0.0089816,0.17849,-0.11926,-0.18247,32.4,11.8,1.9
0.0076283,1.85,0.0053383,0.001,0.61997,11.8,-18.104,32.5,289.44,0.021795,0.0080344,0.17543,-0.089596,-0.12755,32.5,11.8,1.9
0.008317,1.85,0.0058205,0.001,0.62028,11.8,-18.103,32.6,289.45,0.021458,0.0071365,0.15894,-0.056027,-0.064673,32.6,11.8,1.9
0.0086221,1.85,0.0060344,0.001,0.62213,11.8,-18.1,32.7,289.46,0.020606,0.006339,0.13035,-0.02161,-0.00011473,32.7,11.8,1.9
0.0077888,1.85,0.0054515,0.001,0.62484,11.8,-18.096,32.8,289.5,0.018753,0.0058166,0.091568,0.012579,0.059695,32.8,11.8,1.9
0.0043826,1.85,0.0030675,0.001,0.62705,11.8,-18.09,32.9,289.56,0.015286,0.0088496,0.046617,0.043635,0.10393,32.9,11.8,1.9
0.00017243,1.85,0.0012857,0.01,0.62774,11.8,-18.087,33,289.6,0.013116,0.012044,0,0,0,33,11.8,1.9
0.00018958,1.85,0.0014241,0.01,0.56574,11.8,-18.084,33.6,290.78,0.016075,0.01633,0,0,0,33.6,11.8,1.9
0.0032096,1.85,0.0022461,0.001,0.5739,11.8,-18.087,33.7,290.59,0.013088,0.0096617,-0.040222,0.11784,0.23554,33.7,11.8,1.9
0.0052434,1.85,0.0036679,0.001,0.58936,11.8,-18.093,33.8,290.2,0.0097893,0.0024437,-0.080492,0.13632,0.22043,33.8,11.8,1.9
0.0059457,1.85,0.0041584,0.001,0.60049,11.8,-18.098,33.9,289.89,0.0089243,0.001726,-0.11666,0.12752,0.18419,33.9,11.8,1.9
0.0054801,1.85,0.0038332,0.001,0.60478,11.8,-18.104,34,289.71,0.0079358,0.0014787,-0.14875,0.10718,0.14598,34,11.8,1.9
0.0049869,1.85,0.0034893,0.001,0.60374,11.8,-18.11,34.1,289.63,0.0073319,0.0013869,-0.17637,0.081931,0.10465,34.1,11.8,1.9
0.0047253,1.85,0.0033071,0.001,0.60042,11.8,-18.114,34.2,289.6,0.007187,0.0014063,-0.19918,0.055342,0.059044,34.2,11.8,1.9
0.0046088,1.85,0.003226,0.001,0.59729,11.8,-18.118,34.3,289.59,0.0073372,0.001503,-0.21715,0.028854,0.0099534,34.3,11.8,1.9
0.0045359,1.85,0.0031752,0.001,0.59568,11.8,-18.12,34.4,289.58,0.0076536,0.0016622,-0.23025,0.0029272,-0.040518,34.4,11.8,1.9
0.0044452,1.85,0.0031118,0.001,0.5963,11.8,-18.12,34.5,289.57,0.008072,0.0018877,-0.23871,-0.021996,-0.090308,34.5,11.8,1.9
0.0043065,1.85,0.0030147,0.001,0.59939,11.8,-18.117,34.6,289.56,0.0085623,0.0021941,-0.2426,-0.045605,-0.13783,34.6,11.8,1.9
0.0041136,1.85,0.0028798,0.001,0.60474,11.8,-18.113,34.7,289.55,0.0091075,0.002601,-0.24111,-0.067696,-0.18135,34.7,11.8,1.9
0.0038662,1.85,0.0027066,0.001,0.61198,11.8,-18.106,34.8,289.54,0.0096863,0.0031335,-0.2328,-0.087371,-0.21841,34.8,11.8,1.9
0.0035748,1.85,0.0025027,0.001,0.62041,11.8,-18.098,34.9,289.53,0.010284,0.0038236,-0.21569,-0.10254,-0.24516,34.9,11.8,1.9
0.0032654,1.85,0.0022862,0.001,0.62889,11.8,-18.09,35,289.52,0.010892,0.0046977,-0.18774,-0.10941,-0.25515,35,11.8,1.9
0.0029634,1.85,0.0020751,0.001,0.63581,11.8,-18.083,35.1,289.52,0.011431,0.0056974,-0.14734,-0.10202,-0.2383,35.1,11.8,1.9
0.0026195,1.85,0.0018347,0.001,0.63844,11.8,-18.08,35.2,289.54,0.011388,0.0063829,-0.096957,-0.072004,-0.18004,35.2,11.8,1.9
0.0017712,1.85,0.0012405,0.001,0.63367,11.8,-18.079,35.3,289.64,0.0079916,0.00464,-0.041015,-0.0072295,-0.060684,35.3,11.8,1.9
0.00010787,1.85,0.00078385,0.01,0.62914,11.8,-18.078,35.4,289.73,0.0048718,0.002726,0,0,0,35.4,11.8,1.9
0.00013449,1.85,0.00098684,0.01,0.62357,11.9,-18.097,31.9,289.48,0.0077444,0.0054781,0,0,0,31.9,11.9,1.9
0.0023812,1.85,0.0016658,0.001,0.62555,11.9,-18.097,32,289.45,0.013091,0.0092702,0.043631,-0.032309,-0.085776,32,11.9,1.9
0.0038219,1.85,0.0026737,0.001,0.62728,11.9,-18.098,32.1,289.41,0.019502,0.012873,0.098442,-0.11097,-0.20403,32.1,11.9,1.9
0.0047681,1.85,0.0033362,0.001,0.62481,11.9,-18.1,32.2,289.41,0.02103,0.012009,0.14366,-0.13866,-0.23943,32.2,11.9,1.9
0.005746,1.85,0.0040207,0.001,0.62042,11.9,-18.104,32.3,289.41,0.021783,0.010683,0.17239,-0.13331,-0.22357,32.3,11.9,1.9
