"cellID","alphat","ccz","nut","V","p_rgh","ccy","p","ccx","T","k","epsilon","U:0","U:1","U:2","Cell Type"
20225,0.0013254,1.75,0.00092752,0.001,0.65609,9.95,-17.024,31.95,290.05,0.0068343,0.0045322,-0.004269,0.10124,-0.041771,12
20226,0.0034548,1.75,0.0024167,0.001,0.6597,9.95,-17.024,32.05,289.99,0.0089258,0.002967,-0.00073071,0.048391,-0.14693,12
20227,0.0042634,1.75,0.0029831,0.001,0.66046,9.95,-17.023,32.15,289.99,0.0093522,0.0026388,0.0057823,-0.0079939,-0.1975,12
20228,0.0049838,1.75,0.0034872,0.001,0.66,9.95,-17.021,32.25,290.03,0.010109,0.0026373,0.0097373,-0.035403,-0.21239,12
20229,0.0053938,1.75,0.0037738,0.001,0.65916,9.95,-17.019,32.35,290.09,0.011111,0.0029439,0.0086366,-0.04006,-0.20494,12
20230,0.0044278,1.75,0.0030982,0.001,0.65833,9.95,-17.016,32.45,290.15,0.011378,0.003761,0.0030367,-0.030973,-0.17932,12
20231,0.001604,1.75,0.0011228,0.001,0.6569,9.95,-17.015,32.55,290.21,0.009995,0.0080078,-0.0033175,-0.0059463,-0.10444,12
20232,0.0010778,1.75,0.00075438,0.001,0.64411,9.95,-17.036,34.65,290.05,0.0045216,0.0024392,-0.0045069,0.011437,-0.075782,12
20233,0.0033435,1.75,0.0023414,0.001,0.6443,9.95,-17.037,34.75,290.03,0.0053103,0.001084,-0.017227,0.0061549,-0.11644,12
20234,0.0041213,1.75,0.0028875,0.001,0.64445,9.95,-17.038,34.85,290,0.0054345,0.00092054,-0.024712,0.0020288,-0.13084,12
20235,0.0040189,1.75,0.0028159,0.001,0.64465,9.95,-17.039,34.95,289.98,0.0052214,0.00087138,-0.026035,0.0027819,-0.13297,12
20236,0.0037381,1.75,0.0026185,0.001,0.6443,9.95,-17.039,35.05,289.98,0.005027,0.00086859,-0.019986,0.013194,-0.11896,12
20237,0.0034641,1.75,0.0024269,0.001,0.6428,9.95,-17.04,35.15,289.99,0.0048501,0.00087235,-0.0088655,0.036264,-0.083973,12
20238,0.0026952,1.75,0.0018916,0.001,0.64,9.95,-17.04,35.25,290.05,0.0038335,0.00069921,0.0051955,0.066365,-0.030213,12
20239,0.00085831,1.75,0.00060128,0.001,0.6367,9.95,-17.041,35.35,290.1,0.0028635,0.0012274,0.0039978,0.07638,0.016489,12
20240,0.0013741,1.75,0.00096163,0.001,0.6531,10.05,-17.028,31.95,290.02,0.0073452,0.0050495,-0.002488,0.11077,-0.038547,12
20241,0.0033034,1.75,0.0023109,0.001,0.65698,10.05,-17.028,32.05,289.95,0.0089577,0.0031251,0.0044274,0.055734,-0.14512,12
20242,0.0040903,1.75,0.0028621,0.001,0.65823,10.05,-17.027,32.15,289.94,0.0094689,0.0028194,0.013379,-0.0014219,-0.1967,12
20243,0.004855,1.75,0.0033971,0.001,0.65831,10.05,-17.025,32.25,289.98,0.01038,0.0028544,0.020505,-0.028739,-0.21457,12
20244,0.0054073,1.75,0.0037834,0.001,0.65798,10.05,-17.023,32.35,290.03,0.011663,0.0032357,0.022149,-0.032404,-0.21139,12
20245,0.0046014,1.75,0.0032196,0.001,0.65761,10.05,-17.02,32.45,290.1,0.012404,0.0043009,0.017365,-0.022879,-0.19202,12
20246,0.0017627,1.75,0.0012339,0.001,0.65644,10.05,-17.018,32.55,290.16,0.012075,0.010634,0.0037601,-0.012724,-0.12365,12
20247,0.0011912,1.75,0.00083377,0.001,0.64396,10.05,-17.037,34.65,290.03,0.0055214,0.0032907,-0.011055,0.013009,-0.085242,12
20248,0.0034845,1.75,0.0024406,0.001,0.64407,10.05,-17.038,34.75,290.01,0.0060569,0.0013528,-0.028752,0.013628,-0.12685,12
20249,0.0041632,1.75,0.0029173,0.001,0.64414,10.05,-17.039,34.85,289.98,0.0059213,0.0010817,-0.035856,0.0078151,-0.14129,12
20250,0.0039389,1.75,0.0027601,0.001,0.64439,10.05,-17.04,34.95,289.96,0.0054969,0.00098526,-0.03605,0.0066879,-0.14369,12
20251,0.003571,1.75,0.0025015,0.001,0.64411,10.05,-17.041,35.05,289.95,0.005169,0.00096128,-0.028382,0.015883,-0.13027,12
20252,0.0032784,1.75,0.0022964,0.001,0.64264,10.05,-17.042,35.15,289.97,0.0049739,0.00096961,-0.016088,0.038801,-0.096241,12
20253,0.0026453,1.75,0.0018555,0.001,0.63992,10.05,-17.042,35.25,290.02,0.0041689,0.00084298,0.00065204,0.071012,-0.040816,12
20254,0.0009076,1.75,0.00063576,0.001,0.63581,10.05,-17.042,35.35,290.09,0.0032021,0.0014515,0.0038076,0.082196,0.015408,12
20255,0.0014167,1.75,0.00099148,0.001,0.65015,10.15,-17.033,31.95,289.99,0.0078075,0.0055332,-0.00035357,0.11755,-0.035232,12
20256,0.0031219,1.75,0.002184,0.001,0.65437,10.15,-17.033,32.05,289.91,0.0089295,0.0032858,0.010294,0.060594,-0.13951,12
20257,0.0039169,1.75,0.0027408,0.001,0.65631,10.15,-17.032,32.15,289.89,0.0095964,0.003024,0.023237,0.0028432,-0.19181,12
20258,0.0047085,1.75,0.0032947,0.001,0.65734,10.15,-17.029,32.25,289.92,0.01066,0.0031039,0.035031,-0.023416,-0.21257,12
20259,0.0054197,1.75,0.0037922,0.001,0.6586,10.15,-17.026,32.35,289.97,0.012276,0.0035767,0.042023,-0.021783,-0.2141,12
20260,0.0048781,1.75,0.0034131,0.001,0.65977,10.15,-17.022,32.45,290.02,0.013889,0.0050866,0.037357,0.0016053,-0.20342,12
20261,0.0019807,1.75,0.0013864,0.001,0.6626,10.15,-17.016,32.55,290.07,0.01525,0.015096,0.025451,0.043887,-0.15551,12
20262,0.0013653,1.75,0.00095576,0.001,0.64638,10.15,-17.036,34.65,290.01,0.007249,0.0049483,-0.026674,0.057449,-0.098948,12
20263,0.0036498,1.75,0.0025569,0.001,0.645,10.15,-17.039,34.75,289.98,0.0070587,0.0017538,-0.04394,0.033918,-0.13672,12
20264,0.0041861,1.75,0.0029337,0.001,0.64463,10.15,-17.04,34.85,289.95,0.0064736,0.0012856,-0.050037,0.017648,-0.14953,12
20265,0.0038354,1.75,0.0026878,0.001,0.64446,10.15,-17.042,34.95,289.93,0.005768,0.001114,-0.047203,0.011618,-0.15081,12
20266,0.003397,1.75,0.0023797,0.001,0.64395,10.15,-17.043,35.05,289.92,0.0052932,0.0010597,-0.037208,0.018412,-0.13709,12
20267,0.003075,1.75,0.0021538,0.001,0.64236,10.15,-17.043,35.15,289.94,0.0050276,0.0010562,-0.022862,0.040851,-0.10379,12
20268,0.0025402,1.75,0.001781,0.001,0.63955,10.15,-17.043,35.25,289.99,0.0043739,0.00096673,-0.0044428,0.074655,-0.048447,12
20269,0.00095135,1.75,0.00066631,0.001,0.63478,10.15,-17.044,35.35,290.08,0.0035184,0.0016721,0.0032993,0.087068,0.015768,12
20270,0.0014478,1.75,0.0010133,0.001,0.6472,10.25,-17.037,31.95,289.96,0.008154,0.0059053,0.0020483,0.12056,-0.03139,12
20271,0.0029624,1.75,0.0020725,0.001,0.65178,10.25,-17.037,32.05,289.87,0.0089583,0.003485,0.018286,0.060374,-0.13054,12
20272,0.0037812,1.75,0.0026459,0.001,0.65406,10.25,-17.037,32.15,289.84,0.0098664,0.0033112,0.039624,0.00031623,-0.18205,12
20273,0.004561,1.75,0.0031918,0.001,0.6551,10.25,-17.035,32.25,289.86,0.010983,0.0034012,0.061843,-0.02854,-0.20367,12
20274,0.0054072,1.75,0.0037838,0.001,0.65564,10.25,-17.033,32.35,289.89,0.01256,0.0037522,0.085083,-0.028112,-0.20583,12
20275,0.0057923,1.75,0.0040529,0.001,0.65443,10.25,-17.032,32.45,289.93,0.014418,0.0046165,0.10658,-0.0062883,-0.19698,12
20276,0.0040299,1.75,0.0028199,0.001,0.65218,10.25,-17.032,32.55,289.97,0.014947,0.0071306,0.14135,0.03136,-0.17901,12
20277,0.0021667,1.75,0.0015165,0.001,0.63584,10.25,-17.048,32.65,289.97,0.018251,0.019768,0.17383,0.0076963,-0.14565,12
20278,0.0022245,1.75,0.001557,0.001,0.63662,10.25,-17.048,32.75,289.96,0.019237,0.02139,0.1719,0.00051943,-0.10963,12
20279,0.0022184,1.75,0.0015528,0.001,0.63455,10.25,-17.05,32.85,289.96,0.019132,0.021215,0.17458,-0.0011357,-0.077698,12
20280,0.0021773,1.75,0.001524,0.001,0.63236,10.25,-17.053,32.95,289.95,0.018427,0.020053,0.17299,-0.00092323,-0.049415,12
20281,0.0021117,1.75,0.0014782,0.001,0.6307,10.25,-17.054,33.05,289.95,0.017333,0.018292,0.16632,0.0003345,-0.02448,12
20282,0.0020265,1.75,0.0014186,0.001,0.62957,10.25,-17.055,33.15,289.95,0.015961,0.016162,0.15448,0.0022629,-0.0024286,12
20283,0.0019175,1.75,0.0013423,0.001,0.62928,10.25,-17.055,33.25,289.96,0.014288,0.013688,0.1368,0.0042431,0.017706,12
20284,0.0017741,1.75,0.001242,0.001,0.62999,10.25,-17.054,33.35,289.97,0.01223,0.010838,0.11374,0.0057004,0.036053,12
20285,0.0015975,1.75,0.0011183,0.001,0.63159,10.25,-17.052,33.45,289.98,0.0099127,0.007908,0.085532,0.0064433,0.053007,12
20286,0.0013972,1.75,0.00097814,0.001,0.63376,10.25,-17.05,33.55,289.98,0.0075809,0.0052879,0.053388,0.0057382,0.068446,12
20287,0.0012042,1.75,0.00084299,0.001,0.63595,10.25,-17.047,33.65,289.98,0.00563,0.003384,0.020407,0.0019274,0.082316,12
20288,0.0011024,1.75,0.00077142,0.001,0.63763,10.25,-17.046,33.75,289.98,0.0047196,0.0025988,-0.0086459,-0.010589,0.091099,12
20289,0.0011128,1.75,0.0007788,0.001,0.63946,10.25,-17.045,33.85,289.96,0.004811,0.0026748,-0.017366,-0.018604,0.091888,12
20290,0.0010684,1.75,0.0007478,0.001,0.64041,10.25,-17.045,33.95,289.94,0.0044341,0.0023663,-0.022802,-0.016998,0.089704,12
20291,0.0010242,1.75,0.00071689,0.001,0.63982,10.25,-17.046,34.05,289.93,0.0040768,0.0020865,-0.029616,-0.011924,0.082711,12
20292,0.0010331,1.75,0.00072304,0.001,0.6386,10.25,-17.047,34.15,289.94,0.0041514,0.0021452,-0.04102,-0.0051425,0.070004,12
20293,0.001115,1.75,0.00078031,0.001,0.63736,10.25,-17.048,34.25,289.95,0.0048381,0.0026998,-0.055792,0.0016523,0.047603,12
20294,0.001247,1.75,0.00087282,0.001,0.63622,10.25,-17.049,34.35,289.96,0.0060515,0.0037761,-0.071638,0.0073216,0.015906,12
20295,0.0013804,1.75,0.00096635,0.001,0.63455,10.25,-17.05,34.45,289.96,0.0074111,0.0051153,-0.087681,0.014607,-0.021187,12
20296,0.0014616,1.75,0.0010233,0.001,0.62967,10.25,-17.055,34.55,289.97,0.0083033,0.0060639,-0.11974,0.029139,-0.063767,12
20297,0.0025251,1.75,0.0017685,0.001,0.63931,10.25,-17.045,34.65,289.97,0.0072842,0.0027002,-0.10935,0.059657,-0.11073,12
20298,0.0041365,1.75,0.0028988,0.001,0.64213,10.25,-17.043,34.75,289.94,0.0075029,0.0017478,-0.092105,0.034715,-0.13806,12
20299,0.0041591,1.75,0.0029149,0.001,0.64359,10.25,-17.043,34.85,289.92,0.0067315,0.0013991,-0.08115,0.017244,-0.15007,12
20300,0.0036793,1.75,0.0025782,0.001,0.64378,10.25,-17.044,34.95,289.9,0.0059548,0.0012378,-0.066852,0.01037,-0.15106,12
20301,0.0032215,1.75,0.0022567,0.001,0.64333,10.25,-17.045,35.05,289.89,0.0054225,0.0011726,-0.050243,0.017444,-0.13789,12
20302,0.0028784,1.75,0.0020161,0.001,0.64177,10.25,-17.045,35.15,289.92,0.0050735,0.001149,-0.031249,0.040774,-0.10595,12
20303,0.0023687,1.75,0.0016604,0.001,0.63887,10.25,-17.045,35.25,289.97,0.004458,0.0010773,-0.010206,0.076263,-0.051693,12
20304,0.00098977,1.75,0.00069309,0.001,0.63369,10.25,-17.046,35.35,290.06,0.003808,0.001883,0.0021619,0.090325,0.016562,12
20305,0.0014633,1.75,0.0010242,0.001,0.64486,10.35,-17.041,31.95,289.93,0.0083288,0.0060959,0.0034555,0.11944,-0.027065,12
20306,0.0028872,1.75,0.00202,0.001,0.65018,10.35,-17.041,32.05,289.83,0.0091399,0.0037221,0.024051,0.053677,-0.12102,12
20307,0.0037337,1.75,0.0026128,0.001,0.65294,10.35,-17.04,32.15,289.79,0.010293,0.0036493,0.051307,-0.010479,-0.17199,12
20308,0.004473,1.75,0.0031304,0.001,0.65424,10.35,-17.039,32.25,289.8,0.011345,0.0037007,0.079557,-0.044369,-0.19413,12
20309,0.0052722,1.75,0.0036896,0.001,0.65491,10.35,-17.037,32.35,289.82,0.012556,0.0038457,0.10921,-0.051828,-0.19603,12
20310,0.0060103,1.75,0.004206,0.001,0.65377,10.35,-17.037,32.45,289.85,0.013897,0.0041325,0.13804,-0.042966,-0.18547,12
20311,0.0062193,1.75,0.0043522,0.001,0.65273,10.35,-17.037,32.55,289.87,0.014793,0.0045253,0.17752,-0.028175,-0.16865,12
20312,0.0056,1.75,0.003919,0.001,0.64312,10.35,-17.046,32.65,289.88,0.01477,0.0050099,0.21057,-0.034669,-0.14619,12
20313,0.0052275,1.75,0.0036585,0.001,0.63954,10.35,-17.049,32.75,289.88,0.014491,0.0051654,0.22569,-0.031729,-0.11933,12
20314,0.0049779,1.75,0.003484,0.001,0.63598,10.35,-17.052,32.85,289.89,0.01407,0.0051136,0.23553,-0.027598,-0.091546,12
20315,0.0048024,1.75,0.0033613,0.001,0.63277,10.35,-17.055,32.95,289.9,0.013574,0.0049337,0.23958,-0.023008,-0.064035,12
20316,0.0046766,1.75,0.0032735,0.001,0.62988,10.35,-17.056,33.05,289.93,0.013054,0.0046848,0.23822,-0.017584,-0.03742,12
20317,0.0045799,1.75,0.0032061,0.001,0.62737,10.35,-17.057,33.15,289.96,0.012531,0.0044079,0.2312,-0.010999,-0.011981,12
20318,0.0044675,1.75,0.0031275,0.001,0.62592,10.35,-17.057,33.25,289.99,0.012007,0.0041489,0.21771,-0.003311,0.012916,12
20319,0.0042285,1.75,0.0029601,0.001,0.62618,10.35,-17.055,33.35,290.02,0.011314,0.0038922,0.19605,0.005327,0.035238,12
20320,0.0039804,1.75,0.0027862,0.001,0.62779,10.35,-17.053,33.45,290.04,0.010441,0.0035212,0.16636,0.012962,0.055589,12
20321,0.00377,1.75,0.0026385,0.001,0.63048,10.35,-17.05,33.55,290.05,0.0093984,0.003013,0.12941,0.017446,0.07351,12
20322,0.0036852,1.75,0.0025782,0.001,0.63364,10.35,-17.046,33.65,290.05,0.0083302,0.0024224,0.086386,0.016076,0.088616,12
20323,0.0039091,1.75,0.0027328,0.001,0.63712,10.35,-17.044,33.75,290.03,0.0076511,0.0019279,0.04009,0.0036863,0.098485,12
20324,0.004055,1.75,0.0028347,0.001,0.64074,10.35,-17.043,33.85,289.98,0.0068916,0.0015079,-0.010595,-0.014204,0.098535,12
20325,0.0037263,1.75,0.002606,0.001,0.64201,10.35,-17.044,33.95,289.94,0.006011,0.0012478,-0.048742,-0.016136,0.085608,12
20326,0.0032413,1.75,0.0022677,0.001,0.64165,10.35,-17.045,34.05,289.93,0.0056085,0.0012484,-0.080617,-0.0096907,0.064397,12
20327,0.0029709,1.75,0.0020792,0.001,0.64039,10.35,-17.046,34.15,289.92,0.0057207,0.0014166,-0.10754,-0.0015257,0.038994,12
20328,0.0028673,1.75,0.0020072,0.001,0.63899,10.35,-17.047,34.25,289.93,0.0060845,0.00166,-0.12821,0.0044684,0.010233,12
20329,0.0028548,1.75,0.0019989,0.001,0.63813,10.35,-17.048,34.35,289.93,0.0065141,0.0019106,-0.14221,0.0073431,-0.021007,12
20330,0.0029486,1.75,0.0020653,0.001,0.63771,10.35,-17.048,34.45,289.93,0.0069663,0.0021148,-0.15104,0.0087843,-0.053147,12
20331,0.0031837,1.75,0.0022303,0.001,0.63721,10.35,-17.049,34.55,289.93,0.0073044,0.002153,-0.15549,0.011393,-0.085435,12
20332,0.0038567,1.75,0.0027023,0.001,0.64193,10.35,-17.045,34.65,289.92,0.0074879,0.0018674,-0.14006,0.026108,-0.11568,12
20333,0.0042963,1.75,0.003011,0.001,0.64305,10.35,-17.045,34.75,289.9,0.0073062,0.0015956,-0.11755,0.01515,-0.13604,12
20334,0.0039769,1.75,0.0027868,0.001,0.644,10.35,-17.045,34.85,289.88,0.0066469,0.0014268,-0.10066,0.0043159,-0.14729,12
20335,0.0034922,1.75,0.0024467,0.001,0.64382,10.35,-17.045,34.95,289.87,0.0060326,0.0013387,-0.081284,0.0013573,-0.14849,12
20336,0.0030716,1.75,0.0021515,0.001,0.64311,10.35,-17.046,35.05,289.87,0.0055554,0.001291,-0.060749,0.011633,-0.13594,12
20337,0.0027205,1.75,0.0019056,0.001,0.64141,10.35,-17.047,35.15,289.89,0.0051529,0.001254,-0.03841,0.037411,-0.10513,12
20338,0.0022086,1.75,0.0015479,0.001,0.63827,10.35,-17.047,35.25,289.95,0.0045051,0.00118,-0.015019,0.075285,-0.052096,12
20339,0.0010216,1.75,0.00071529,0.001,0.63267,10.35,-17.047,35.35,290.05,0.0040565,0.0020705,0.0010652,0.091904,0.017793,12
20340,0.0014624,1.75,0.0010235,0.001,0.64292,10.45,-17.045,31.95,289.9,0.0083177,0.0060835,0.0041776,0.11567,-0.021964,12
20341,0.0028776,1.75,0.0020133,0.001,0.64896,10.45,-17.044,32.05,289.79,0.0094087,0.0039572,0.028702,0.044053,-0.11176,12
20342,0.0037464,1.75,0.0026218,0.001,0.65188,10.45,-17.044,32.15,289.75,0.010774,0.0039851,0.060968,-0.022773,-0.16298,12
20343,0.0044578,1.75,0.0031199,0.001,0.65289,10.45,-17.043,32.25,289.74,0.011785,0.0040062,0.09358,-0.05998,-0.18558,12
20344,0.0051833,1.75,0.0036276,0.001,0.65284,10.45,-17.042,32.35,289.76,0.012727,0.0040184,0.1257,-0.072718,-0.18675,12
20345,0.0058957,1.75,0.0041261,0.001,0.65118,10.45,-17.043,32.45,289.78,0.013594,0.0040309,0.15587,-0.070694,-0.17394,12
20346,0.0064629,1.75,0.0045231,0.001,0.64872,10.45,-17.044,32.55,289.8,0.014167,0.0039938,0.1876,-0.060926,-0.15352,12
20347,0.0067743,1.75,0.0047413,0.001,0.64237,10.45,-17.05,32.65,289.81,0.014265,0.0038625,0.21267,-0.059712,-0.1289,12
20348,0.0069723,1.75,0.0048802,0.001,0.63863,10.45,-17.053,32.75,289.82,0.014166,0.0037007,0.22645,-0.056035,-0.10138,12
20349,0.0071196,1.75,0.0049838,0.001,0.63467,10.45,-17.056,32.85,289.85,0.013985,0.0035322,0.23476,-0.05148,-0.072844,12
20350,0.0072531,1.75,0.0050777,0.001,0.63022,10.45,-17.058,32.95,289.89,0.013792,0.0033718,0.23783,-0.046026,-0.043952,12
20351,0.0073837,1.75,0.0051696,0.001,0.62512,10.45,-17.06,33.05,289.95,0.013625,0.0032319,0.23594,-0.039293,-0.015027,12
20352,0.0074925,1.75,0.0052464,0.001,0.61999,10.45,-17.061,33.15,290.04,0.013486,0.0031198,0.22893,-0.030416,0.014121,12
20353,0.0074941,1.75,0.0052476,0.001,0.61643,10.45,-17.06,33.25,290.11,0.013204,0.0029904,0.21591,-0.018137,0.040512,12
20354,0.0073165,1.75,0.005123,0.001,0.61563,10.45,-17.058,33.35,290.17,0.012744,0.002853,0.19629,-0.0028636,0.062903,12
20355,0.0069132,1.75,0.0048399,0.001,0.61798,10.45,-17.055,33.45,290.18,0.012073,0.0027105,0.16894,0.012724,0.080849,12
20356,0.0064632,1.75,0.0045239,0.001,0.6226,10.45,-17.051,33.55,290.18,0.011287,0.0025345,0.13372,0.024889,0.094967,12
20357,0.0061513,1.75,0.0043041,0.001,0.62841,10.45,-17.047,33.65,290.15,0.010535,0.0023208,0.09074,0.030341,0.10505,12
20358,0.0061886,1.75,0.0043281,0.001,0.63496,10.45,-17.043,33.75,290.09,0.01015,0.0021423,0.042483,0.025068,0.10893,12
20359,0.0062802,1.75,0.0043908,0.001,0.64063,10.45,-17.041,33.85,290.01,0.0095417,0.0018662,-0.013467,0.011543,0.10197,12
20360,0.0057011,1.75,0.0039872,0.001,0.64305,10.45,-17.042,33.95,289.94,0.0080867,0.0014761,-0.061104,0.0034715,0.082381,12
20361,0.0049281,1.75,0.0034483,0.001,0.6433,10.45,-17.044,34.05,289.91,0.0070231,0.0012873,-0.099503,0.0033554,0.056673,12
20362,0.0044401,1.75,0.0031082,0.001,0.64224,10.45,-17.045,34.15,289.9,0.0066207,0.0012692,-0.12864,0.0058147,0.029559,12
20363,0.0042536,1.75,0.0029786,0.001,0.64081,10.45,-17.047,34.25,289.9,0.0066477,0.0013353,-0.14906,0.00754,0.0014684,12
20364,0.0042317,1.75,0.0029638,0.001,0.63983,10.45,-17.048,34.35,289.89,0.0068439,0.0014223,-0.16203,0.0079412,-0.027214,12
20365,0.0042796,1.75,0.0029981,0.001,0.63929,10.45,-17.049,34.45,289.89,0.007078,0.0015039,-0.16845,0.0073013,-0.055978,12
20366,0.0043336,1.75,0.0030363,0.001,0.6392,10.45,-17.049,34.55,289.88,0.0072398,0.0015536,-0.16845,0.0064228,-0.08414,12
20367,0.0043426,1.75,0.0030429,0.001,0.64197,10.45,-17.047,34.65,289.87,0.0072775,0.0015665,-0.15578,0.007619,-0.10995,12
20368,0.0041513,1.75,0.0029088,0.001,0.643,10.45,-17.047,34.75,289.86,0.007017,0.0015235,-0.13572,-0.0017307,-0.129,12
20369,0.003752,1.75,0.0026285,0.001,0.64367,10.45,-17.047,34.85,289.85,0.006569,0.0014775,-0.11622,-0.00869,-0.14121,12
20370,0.0033375,1.75,0.0023379,0.001,0.6435,10.45,-17.048,34.95,289.84,0.0061298,0.0014465,-0.094305,-0.0083158,-0.14361,12
20371,0.0029647,1.75,0.0020766,0.001,0.64277,10.45,-17.048,35.05,289.84,0.0057154,0.0014157,-0.070504,0.0046987,-0.13202,12
20372,0.0026101,1.75,0.0018284,0.001,0.64104,10.45,-17.048,35.15,289.87,0.0052703,0.0013672,-0.04496,0.03255,-0.10226,12
20373,0.0020883,1.75,0.0014636,0.001,0.6377,10.45,-17.049,35.25,289.93,0.0045585,0.0012778,-0.018984,0.072539,-0.050403,12
20374,0.0010471,1.75,0.00073301,0.001,0.63169,10.45,-17.049,35.35,290.04,0.00426,0.0022282,0.00011094,0.092177,0.019602,12
20375,0.0014468,1.75,0.0010127,0.001,0.6414,10.55,-17.048,31.95,289.86,0.0081415,0.0058907,0.004123,0.11009,-0.016134,12
20376,0.0029215,1.75,0.0020442,0.001,0.64828,10.55,-17.047,32.05,289.75,0.0097536,0.0041885,0.031426,0.031772,-0.10392,12
20377,0.0038017,1.75,0.0026606,0.001,0.6513,10.55,-17.047,32.15,289.7,0.011292,0.004313,0.067185,-0.036744,-0.15654,12
20378,0.0045022,1.75,0.003151,0.001,0.65202,10.55,-17.046,32.25,289.7,0.012285,0.0043107,0.10253,-0.076046,-0.17968,12
20379,0.0051912,1.75,0.0036333,0.001,0.65145,10.55,-17.046,32.35,289.71,0.013078,0.0042367,0.13517,-0.092637,-0.1802,12
20380,0.0058577,1.75,0.0040997,0.001,0.64959,10.55,-17.047,32.45,289.72,0.013695,0.0041171,0.16368,-0.095281,-0.16539,12
20381,0.0064501,1.75,0.0045145,0.001,0.64702,10.55,-17.049,32.55,289.74,0.014071,0.0039473,0.18922,-0.090421,-0.14181,12
20382,0.0069314,1.75,0.0048516,0.001,0.6423,10.55,-17.053,32.65,289.76,0.01417,0.0037247,0.20854,-0.0869,-0.1137,12
20383,0.0073456,1.75,0.0051419,0.001,0.63797,10.55,-17.056,32.75,289.78,0.01414,0.0034996,0.21932,-0.081639,-0.083139,12
20384,0.0077385,1.75,0.0054176,0.001,0.63261,10.55,-17.059,32.85,289.83,0.014114,0.0033091,0.2243,-0.075921,-0.051262,12
20385,0.0081379,1.75,0.0056981,0.001,0.62536,10.55,-17.061,32.95,289.93,0.014183,0.0031772,0.22404,-0.069678,-0.017962,12
20386,0.0085257,1.75,0.0059703,0.001,0.61624,10.55,-17.063,33.05,290.07,0.01435,0.0031044,0.21927,-0.062397,0.017357,12
20387,0.0088158,1.75,0.0061739,0.001,0.60684,10.55,-17.064,33.15,290.23,0.014396,0.0030213,0.20994,-0.051261,0.05156,12
20388,0.0089792,1.75,0.0062882,0.001,0.60006,10.55,-17.063,33.25,290.37,0.014272,0.0029152,0.19536,-0.035605,0.081708,12
20389,0.0089784,1.75,0.0062872,0.001,0.59826,10.55,-17.062,33.35,290.44,0.013946,0.0027839,0.17499,-0.015434,0.10468,12
20390,0.0087407,1.75,0.0061196,0.001,0.60223,10.55,-17.058,33.45,290.43,0.013382,0.0026335,0.14835,0.0073299,0.11891,12
20391,0.008321,1.75,0.0058242,0.001,0.6101,10.55,-17.053,33.55,290.38,0.012664,0.0024783,0.11475,0.027644,0.12674,12
20392,0.0079009,1.75,0.0055283,0.001,0.61982,10.55,-17.048,33.65,290.29,0.011969,0.0023323,0.07428,0.041394,0.12864,12
20393,0.0076795,1.75,0.0053712,0.001,0.63051,10.55,-17.043,33.75,290.17,0.011527,0.0022264,0.029067,0.043896,0.12366,12
20394,0.0074365,1.75,0.0051991,0.001,0.63933,10.55,-17.041,33.85,290.04,0.010665,0.0019688,-0.022904,0.033855,0.10848,12
20395,0.0067152,1.75,0.0046954,0.001,0.64315,10.55,-17.042,33.95,289.95,0.0090746,0.0015784,-0.067448,0.022447,0.085166,12
20396,0.0058173,1.75,0.0040695,0.001,0.64433,10.55,-17.044,34.05,289.89,0.0077394,0.0013247,-0.10544,0.01556,0.058435,12
20397,0.005188,1.75,0.0036315,0.001,0.64364,10.55,-17.045,34.15,289.87,0.0070611,0.0012357,-0.13448,0.011475,0.031565,12
20398,0.0048756,1.75,0.0034142,0.001,0.64231,10.55,-17.047,34.25,289.86,0.0068768,0.0012466,-0.15521,0.0078245,0.0044673,12
20399,0.0047154,1.75,0.0033026,0.001,0.6414,10.55,-17.049,34.35,289.86,0.0069008,0.0012977,-0.16804,0.0035515,-0.022926,12
20400,0.0045952,1.75,0.003219,0.001,0.64103,10.55,-17.049,34.45,289.85,0.0070011,0.0013704,-0.174,-0.0016257,-0.050199,12
20401,0.0044461,1.75,0.0031147,0.001,0.64115,10.55,-17.049,34.55,289.84,0.0070643,0.001442,-0.17291,-0.0068421,-0.077043,12
20402,0.0042385,1.75,0.0029693,0.001,0.64253,10.55,-17.049,34.65,289.83,0.0070436,0.0015038,-0.16277,-0.010813,-0.10202,12
20403,0.0039468,1.75,0.0027647,0.001,0.64313,10.55,-17.049,34.75,289.82,0.0068762,0.0015392,-0.14616,-0.01807,-0.12229,12
20404,0.0036021,1.75,0.002523,0.001,0.64352,10.55,-17.049,34.85,289.81,0.0066063,0.0015568,-0.12686,-0.022124,-0.1359,12
20405,0.0032494,1.75,0.0022759,0.001,0.64337,10.55,-17.049,34.95,289.81,0.0062902,0.0015646,-0.10405,-0.019005,-0.13916,12
20406,0.0029066,1.75,0.0020358,0.001,0.64268,10.55,-17.049,35.05,289.81,0.005926,0.0015525,-0.078263,-0.0039583,-0.12805,12
20407,0.0025501,1.75,0.0017864,0.001,0.64086,10.55,-17.05,35.15,289.84,0.0054423,0.0014922,-0.050042,0.025939,-0.098813,12
20408,0.0020179,1.75,0.0014144,0.001,0.63726,10.55,-17.05,35.25,289.91,0.0046468,0.001374,-0.02171,0.068253,-0.047531,12
20409,0.0010669,1.75,0.00074684,0.001,0.63078,10.55,-17.051,35.35,290.02,0.0044218,0.0023562,-0.0004678,0.091449,0.022029,12
